Type,Domain,Prefix,sbr-nl,local,xbrl
roles,kvk,urn:kvk:linkrole:classes-of-ranges-of-execise-prices-for-outstanding-share-options-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-financial-effect-of-transition-from-previous-gaap-to-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-notes-related-parties-fund-manager-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-housing,False,True,False
roles,kvk,urn:kvk:linkrole:types-of-risks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-tax-expense-ordinary-activities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-customers-payables-customers-payables-customers-other-other-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-change-reinsurance-part-technical-provision-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-housing,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-liabilities-noncurrent-interest-rate-housing,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-types-of-risks-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-share-in-results-participating-interests-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provision-pension-obligations-on-behalf-of-participants-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-transactions-financial-derivatives-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-financial-statement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-economic-life-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-group-companies-and-participating-interests-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-nature-and-extent-of-risks-arising-from-insurance-contracts-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-measured-at-fair-value-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-executive-non-executive-directors,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-entitys-operating-segments-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-types-of-investment-property-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-interest-rates,False,True,False
roles,kvk,urn:kvk:linkrole:equity-additional-information-breakdown-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-government-grants-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:daeb-financial-statement,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-financial-assets-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-trade-and-other-payables-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-hedge-accounting-types-of-risks-description-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-reserves-and-funds-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-detailed-information-about-financial-instruments-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-financial-instruments-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-impairment-of-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-line-items-investment-funds-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-other-assets-other-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-public-offering-of-bonds-other-fixed-income-securities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-investment-properties-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-realized-value-changes-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:categories-of-termination-benefits-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:budget-type-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-investments-in-participating-interests-others-banks,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-intangible-assets-material-to-entity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-other-monetary-items-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-present-value-of-defined-benefit-obligation-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:receivables-from-credit-institutions-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-taxes-deferred-tax-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accounting-principles-result-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-administrator-investment-entity-carried-interest-paid-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-property-plant-and-equipment-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-earnings-per-share,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-changes-construction-contracts,False,True,False
roles,kvk,urn:kvk:linkrole:notes-trade-and-other-receivables-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-cash-and-cash-equivalents-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-miscellaneous-components-of-equity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-provisions-housing,False,True,False
roles,kvk,urn:kvk:linkrole:financial-statement-separate,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-ordinary-shares-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-reimbursements-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-receivables-other-current-specification-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-participating-interests-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-share-results-participating-interests-specification-insurance-total,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-types-of-insurance-contracts-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-information-about-unconsolidated-structured-entities-controlled-by-investment-entity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-insurance-account-non-technical-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:compound-financial-statement-housing,False,True,False
roles,kvk,urn:kvk:linkrole:maturity-lease-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-financial-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-and-prepayments-receivables-other-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-provisions-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:categories-of-related-parties-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-property-at-cost-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-issuer-of-bonds-other-fixed-income-securities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-biological-assets-other-monetary-items-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-assets-impairment-of-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-biological-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-participating-interests-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-based-payments-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-participants-fund-other-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-investments-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-land-positions-value-housing,False,True,False
roles,kvk,urn:kvk:linkrole:financial-effect-of-transition-from-previous-gaap-to-ifrss-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-associates-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-equity-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-investments-pension-funds,False,True,False
roles,kvk,http://www.xbrl.org/2003/role/link,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/label,False,False,True
roles,kvk,http://www.xbrl.org/2008/role/link,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/verboseLabel,False,False,True
roles,kvk,http://www.nltaxonomie.nl/2016/labelrole/domainSpecificTotalLabel,True,False,False
roles,kvk,http://www.xbrl.org/2003/role/reference,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/terseLabel,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/labelLinkbaseRef,False,False,True
roles,kvk,http://www.xbrl.org/2003/role/referenceLinkbaseRef,False,False,True
roles,kvk,urn:kvk:linkrole:notes-inventories-inventories-other-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reinsurance-technical-provisions-receivables-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-bonds-other-fixed-income-securities-exigibility-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-receivables-payables-breakdown-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-credit-institutions-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reinsurance-technical-provisions-receivables-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-provisions-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-land-building-investments-land-buildings-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-credit-institutions-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-changes-investment-properties-breakdown-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-earnings-per-share-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-customers-payables-customers-deposits-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-credit-institutions-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provision-pension-number-participants-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-executive-senior-officials-without-employment12months-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-technical-expenses-for-own-account-breakdown-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-bonds-other-fixed-income-securities-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-technical-expenses-for-own-account-breakdown-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-hedge-accounting-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-customers-payables-customers-payables-customers-other-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-market-value-investments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-fund-movement-previous-specification-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-issued-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-bonds-other-fixed-income-securities-exigibility-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-derivative-financial-instruments-notional-amount-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-land-building-investments-land-buildings-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reinsurance-technical-provisions-contracts-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-loans-advances-guarantees-managing-directors-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-insurance-policies-current-account-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-rights-granted-not-yet-exercised-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-obligations-on-behalf-of-participants-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-and-prepayments-receivables-other-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-issued-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-participants-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-other-assets-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-auditors-fees-breakdown-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-property-plant-equipment-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-hedge-accounting-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-liabilities-payables-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-participants-fund-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-net-changes-in-equity-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-funds-movement-previous-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-movement-previous-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-results-asset-management-expenses-categories-breakdown-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-individual-asset-of-importance-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-and-prepayments-receivables-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-settlement-statistics-gross-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-capital-statement-of-changes-numberof-shares-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-and-liabilities-other-equity-and-liabilities-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-payables-other-current-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-fund-movement-previous-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-banking-risks-reserve-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-property-plant-equipment-other-movement-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-other-provisions-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-debt-securities-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-participants-fund-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-payables-other-current-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-individual-asset-of-importance-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-derivative-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provsion-discretionary-profit-sharing-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-insurance-policies-current-account-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-in-participating-interests-in-group-companies-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-group-companies-and-shareholders-participating-interests-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-customers-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-equity-and-liabilities-other-equity-and-liabilities-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-previous-specification-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-receivables-other-current-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-acquisition-costs-capitalised-overview-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-customers-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-book-value-investments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-fund-movement-previous-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-equalisation-reserve-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-fund-movement-previous-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-credit-institutions-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-other-payables-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-other-provisions-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-property-plant-equipment-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-customers-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-provisions-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-credit-institutions-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-measured-at-fair-value-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-participating-interests-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-settlement-statistics-reinsurance-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-receivables-other-current-previous-specification-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-obtained-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-debt-securities-debt-securities-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-technical-provisions-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-other-assets-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-derivative-financial-instruments-notional-amount-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-changes-in-equity-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-internal-external-generated-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-subordinated-liabilities-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-result-from-investments-breakdown-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-measured-at-fair-value-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-intangible-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-other-assets-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-payables-other-noncurrent-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-movement-previous-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-provisions-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-exceptional-items-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-property-plant-equipment-other-movement-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-customers-payables-customers-payables-customers-other-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-group-companies-and-shareholders-participating-interests-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-loans-advances-guarantees-managing-directors-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-liabilities-and-accrued-liabilities-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-assets-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-receivables-other-receivables-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-debt-securities-debt-securities-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-in-participating-interests-other-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-interest-rates-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-land-positions-area-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-financial-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-other-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-other-payables-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-receivables-payables-breakdown-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-customers-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-bonds-other-fixed-income-securities-issuer-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-tangible-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-market-value-investments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-shares-other-variable-yield-securities-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-credit-institutions-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-assets-other-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-executive-senior-officials-without-employment12month-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-investments-other-financial-investments-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-changes-investment-properties-breakdown-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-tangible-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-movement-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserve-movement-previous-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-liabilities-payables-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-credit-institutions-payables-credit-institutions-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-revaluation-reserve-statement-of-changes-previous-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-investments-other-financial-investments-other-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-current-liabilities-payables-other-current-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-participating-interests-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-earnings-per-share-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-foundation-capital-and-reserves-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-banks-receivables-from-banks-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-rights-granted-not-yet-exercised-movement-by-supervisory-director-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-rights-granted-not-yet-exercised-movement-by-managing-director-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-assets-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-measured-at-higher-value-than-fair-value-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-movement-previous-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-other-assets-other-previous-specification-pension-funds,False,True,False
roles,kvk,http://www.nltaxonomie.nl/2011/role/linkrole-info,True,False,False
roles,kvk,urn:kvk:linkrole:notes-land-positions-balance-sheet-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-movement-previous-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-previous-specification-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-customers-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-derivative-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-accumulated-revaluations-current-value-cost-price-model-previous,False,True,False
